scan,band_subset,effective_mu_s_500,power_b,calibration_k,hb_cov,hb_present,bili_mono,bili_range,bili_log2_slope,bili_positive_a1,bili_positive_count,mean_rmse,composite,A1_hb_uM,A1_bili_uM,A2_hb_uM,A2_bili_uM,A3_hb_uM,A3_bili_uM,A4_hb_uM,A4_bili_uM,A5_hb_uM,A5_bili_uM,A6_hb_uM,A6_bili_uM
calibration,4band_vis,5.999999999999998,1.0,1.3894954943731375,0.08198556330806783,True,0,0.0,0.0,False,0,0.07334503426031073,0.9180144366919322,35.85136286392755,0.0,31.385154503671913,0.0,29.661855626284403,0.0,28.82512003203629,0.0,29.05032682425746,0.0,28.828279401377902,0.0
calibration,4band_vis,5.999999999999998,1.0,3.727593720314938,0.08198555879972888,True,0,0.0,0.0,False,0,0.07334503426031071,0.9180144412002711,13.363931507630868,0.0,11.699110483900167,0.0,11.056734676542618,0.0,10.744833641874292,0.0,10.828781584319882,0.0,10.746011326406087,0.0
calibration,4band_vis,5.999999999999998,1.0,10.0,0.0819855467052293,True,0,0.0,0.0,False,0,0.07334503426031073,0.9180144532947707,4.981530716656375,0.0,4.360953077305691,0.0,4.121501474746868,0.0,4.005237440927928,0.0,4.0365298232372835,0.0,4.005676433874452,0.0
scattering,8band_full,0.5,0.5,1.0,0.08045198184998213,True,0,0.0,0.0,False,0,0.08287528606183987,0.9195480181500179,4.06602495238371,0.0,3.5644255329939583,0.0,3.3730843991864847,0.0,3.2807882394143153,0.0,3.306810640097312,0.0,3.283967340523562,0.0
scattering,8band_full,0.5,1.0,1.0,0.08134557435232008,True,0,0.0,0.0,False,0,0.07148495359505044,0.91865442564768,4.167001049559184,0.0,3.650167414350292,0.0,3.4516336713306703,0.0,3.3547729897391663,0.0,3.3814132838502697,0.0,3.3576052641983103,0.0
scattering,8band_full,0.5,1.5,1.0,0.08193445301508921,True,0,0.0,0.0,False,0,0.059986993928150295,0.9180655469849108,4.280636502553389,0.0,3.7462786210097274,0.0,3.543319351530429,0.0,3.4410390330014637,0.0,3.4685301720911506,0.0,3.442933360520338,0.0
scattering,8band_full,0.5,2.0,1.0,0.08159147434732411,True,0,0.0,0.0,False,0,0.050316230591060246,0.9184085256526759,4.3983537757151465,0.0,3.853620852626834,0.0,3.6439160344248904,0.0,3.539995846780477,0.0,3.566751357687653,0.0,3.5400056532000033,0.0
scattering,8band_full,2.340347319320716,0.5,1.0,0.08045200003353989,True,0,0.0,0.0,False,0,0.08287528606183989,0.9195479999664601,19.031821195204714,0.0,16.683987482121445,0.0,15.788378062957234,0.0,15.356367922744445,0.0,15.478170834105931,0.0,15.371248324262197,0.0
scattering,8band_full,2.340347319320716,1.0,1.0,0.08134559231828933,True,0,0.0,0.0,False,0,0.07148495359505044,0.9186544076817107,19.504459471884893,0.0,17.085319046493073,0.0,16.156043219951712,0.0,15.702667946931204,0.0,15.827363028748877,0.0,15.715924958807282,0.0
scattering,8band_full,2.340347319320716,1.5,1.0,0.08193447064875031,True,0,0.0,0.0,False,0,0.059986993928150295,0.9180655293512496,20.03635232747446,0.0,17.53518625621725,0.0,16.585195891702917,0.0,16.10645295312585,0.0,16.235130580473093,0.0,16.115319721787277,0.0
scattering,8band_full,2.340347319320716,2.0,1.0,0.08159149142428734,True,0,0.0,0.0,False,0,0.050316230591060246,0.9184085085757127,20.587350936838188,0.0,18.03762246424725,0.0,17.056058245992133,0.0,16.569639580838313,0.0,16.694873957295645,0.0,16.56968548169362,0.0
scattering,8band_full,10.95445115010332,0.5,1.0,0.08045200391833998,True,0,0.0,0.0,False,0,0.08287528606183987,0.91954799608166,89.08214343197709,0.0,78.09265075872663,0.0,73.90057655212792,0.0,71.87846900499521,0.0,72.44859123917581,0.0,71.94811962060017,0.0
